date,source,site_id,poc,daily_mean_pm10_conentration,units,daily_aqi_value,site_name,daily_obs_count,percent_complete,aqs_parameter_code,aqs_parameter_desc,cbsa_code,cbsa_name,state_code,state,county_code,county,site_latitude,site_longitude
2020-06-17,AQS,60431001,3,11,ug/m3 SC,10,Yosemite NP-Yosemite Village Vistor Center,1,100,81102,PM10 Total 0-10um STP,"","",6,California,43,Mariposa,37.748707,-119.5871
2020-06-18,AQS,60431001,3,20,ug/m3 SC,19,Yosemite NP-Yosemite Village Vistor Center,1,100,81102,PM10 Total 0-10um STP,"","",6,California,43,Mariposa,37.748707,-119.5871
2020-06-19,AQS,60431001,3,21,ug/m3 SC,19,Yosemite NP-Yosemite Village Vistor Center,1,100,81102,PM10 Total 0-10um STP,"","",6,California,43,Mariposa,37.748707,-119.5871
2020-06-20,AQS,60431001,3,19,ug/m3 SC,18,Yosemite NP-Yosemite Village Vistor Center,1,100,81102,PM10 Total 0-10um STP,"","",6,California,43,Mariposa,37.748707,-119.5871
2020-06-21,AQS,60431001,3,14,ug/m3 SC,13,Yosemite NP-Yosemite Village Vistor Center,1,100,81102,PM10 Total 0-10um STP,"","",6,California,43,Mariposa,37.748707,-119.5871
2020-06-22,AQS,60431001,3,22,ug/m3 SC,20,Yosemite NP-Yosemite Village Vistor Center,1,100,81102,PM10 Total 0-10um STP,"","",6,California,43,Mariposa,37.748707,-119.5871
2020-06-23,AQS,60431001,3,25,ug/m3 SC,23,Yosemite NP-Yosemite Village Vistor Center,1,100,81102,PM10 Total 0-10um STP,"","",6,California,43,Mariposa,37.748707,-119.5871
2020-06-24,AQS,60431001,3,20,ug/m3 SC,19,Yosemite NP-Yosemite Village Vistor Center,1,100,81102,PM10 Total 0-10um STP,"","",6,California,43,Mariposa,37.748707,-119.5871
2020-06-25,AQS,60431001,3,14,ug/m3 SC,13,Yosemite NP-Yosemite Village Vistor Center,1,100,81102,PM10 Total 0-10um STP,"","",6,California,43,Mariposa,37.748707,-119.5871
2020-06-26,AQS,60431001,3,17,ug/m3 SC,16,Yosemite NP-Yosemite Village Vistor Center,1,100,81102,PM10 Total 0-10um STP,"","",6,California,43,Mariposa,37.748707,-119.5871
2020-06-27,AQS,60431001,3,21,ug/m3 SC,19,Yosemite NP-Yosemite Village Vistor Center,1,100,81102,PM10 Total 0-10um STP,"","",6,California,43,Mariposa,37.748707,-119.5871
2020-06-28,AQS,60431001,3,17,ug/m3 SC,16,Yosemite NP-Yosemite Village Vistor Center,1,100,81102,PM10 Total 0-10um STP,"","",6,California,43,Mariposa,37.748707,-119.5871
2020-06-29,AQS,60431001,3,20,ug/m3 SC,19,Yosemite NP-Yosemite Village Vistor Center,1,100,81102,PM10 Total 0-10um STP,"","",6,California,43,Mariposa,37.748707,-119.5871
2020-06-30,AQS,60431001,3,12,ug/m3 SC,11,Yosemite NP-Yosemite Village Vistor Center,1,100,81102,PM10 Total 0-10um STP,"","",6,California,43,Mariposa,37.748707,-119.5871
2020-07-01,AQS,60431001,3,13,ug/m3 SC,12,Yosemite NP-Yosemite Village Vistor Center,1,100,81102,PM10 Total 0-10um STP,"","",6,California,43,Mariposa,37.748707,-119.5871
2020-07-02,AQS,60431001,3,21,ug/m3 SC,19,Yosemite NP-Yosemite Village Vistor Center,1,100,81102,PM10 Total 0-10um STP,"","",6,California,43,Mariposa,37.748707,-119.5871
2020-07-03,AQS,60431001,3,16,ug/m3 SC,15,Yosemite NP-Yosemite Village Vistor Center,1,100,81102,PM10 Total 0-10um STP,"","",6,California,43,Mariposa,37.748707,-119.5871
2020-07-04,AQS,60431001,3,13,ug/m3 SC,12,Yosemite NP-Yosemite Village Vistor Center,1,100,81102,PM10 Total 0-10um STP,"","",6,California,43,Mariposa,37.748707,-119.5871
2020-07-05,AQS,60431001,3,9,ug/m3 SC,8,Yosemite NP-Yosemite Village Vistor Center,1,100,81102,PM10 Total 0-10um STP,"","",6,California,43,Mariposa,37.748707,-119.5871
2020-07-06,AQS,60431001,3,10,ug/m3 SC,9,Yosemite NP-Yosemite Village Vistor Center,1,100,81102,PM10 Total 0-10um STP,"","",6,California,43,Mariposa,37.748707,-119.5871
2020-07-07,AQS,60431001,3,8,ug/m3 SC,7,Yosemite NP-Yosemite Village Vistor Center,1,100,81102,PM10 Total 0-10um STP,"","",6,California,43,Mariposa,37.748707,-119.5871
2020-07-08,AQS,60431001,3,13,ug/m3 SC,12,Yosemite NP-Yosemite Village Vistor Center,1,100,81102,PM10 Total 0-10um STP,"","",6,California,43,Mariposa,37.748707,-119.5871
2020-07-09,AQS,60431001,3,11,ug/m3 SC,10,Yosemite NP-Yosemite Village Vistor Center,1,100,81102,PM10 Total 0-10um STP,"","",6,California,43,Mariposa,37.748707,-119.5871
2020-07-10,AQS,60431001,3,15,ug/m3 SC,14,Yosemite NP-Yosemite Village Vistor Center,1,100,81102,PM10 Total 0-10um STP,"","",6,California,43,Mariposa,37.748707,-119.5871
2020-07-11,AQS,60431001,3,15,ug/m3 SC,14,Yosemite NP-Yosemite Village Vistor Center,1,100,81102,PM10 Total 0-10um STP,"","",6,California,43,Mariposa,37.748707,-119.5871
2020-07-12,AQS,60431001,3,14,ug/m3 SC,13,Yosemite NP-Yosemite Village Vistor Center,1,100,81102,PM10 Total 0-10um STP,"","",6,California,43,Mariposa,37.748707,-119.5871
2020-07-13,AQS,60431001,3,15,ug/m3 SC,14,Yosemite NP-Yosemite Village Vistor Center,1,100,81102,PM10 Total 0-10um STP,"","",6,California,43,Mariposa,37.748707,-119.5871
2020-07-14,AQS,60431001,3,17,ug/m3 SC,16,Yosemite NP-Yosemite Village Vistor Center,1,100,81102,PM10 Total 0-10um STP,"","",6,California,43,Mariposa,37.748707,-119.5871
2020-07-15,AQS,60431001,3,22,ug/m3 SC,20,Yosemite NP-Yosemite Village Vistor Center,1,100,81102,PM10 Total 0-10um STP,"","",6,California,43,Mariposa,37.748707,-119.5871
2020-07-16,AQS,60431001,3,21,ug/m3 SC,19,Yosemite NP-Yosemite Village Vistor Center,1,100,81102,PM10 Total 0-10um STP,"","",6,California,43,Mariposa,37.748707,-119.5871
2020-07-17,AQS,60431001,3,20,ug/m3 SC,19,Yosemite NP-Yosemite Village Vistor Center,1,100,81102,PM10 Total 0-10um STP,"","",6,California,43,Mariposa,37.748707,-119.5871
2020-07-18,AQS,60431001,3,17,ug/m3 SC,16,Yosemite NP-Yosemite Village Vistor Center,1,100,81102,PM10 Total 0-10um STP,"","",6,California,43,Mariposa,37.748707,-119.5871
2020-07-19,AQS,60431001,3,17,ug/m3 SC,16,Yosemite NP-Yosemite Village Vistor Center,1,100,81102,PM10 Total 0-10um STP,"","",6,California,43,Mariposa,37.748707,-119.5871
2020-07-20,AQS,60431001,3,14,ug/m3 SC,13,Yosemite NP-Yosemite Village Vistor Center,1,100,81102,PM10 Total 0-10um STP,"","",6,California,43,Mariposa,37.748707,-119.5871
2020-07-21,AQS,60431001,3,14,ug/m3 SC,13,Yosemite NP-Yosemite Village Vistor Center,1,100,81102,PM10 Total 0-10um STP,"","",6,California,43,Mariposa,37.748707,-119.5871
2020-07-22,AQS,60431001,3,20,ug/m3 SC,19,Yosemite NP-Yosemite Village Vistor Center,1,100,81102,PM10 Total 0-10um STP,"","",6,California,43,Mariposa,37.748707,-119.5871
2020-07-23,AQS,60431001,3,17,ug/m3 SC,16,Yosemite NP-Yosemite Village Vistor Center,1,100,81102,PM10 Total 0-10um STP,"","",6,California,43,Mariposa,37.748707,-119.5871
2020-07-24,AQS,60431001,3,20,ug/m3 SC,19,Yosemite NP-Yosemite Village Vistor Center,1,100,81102,PM10 Total 0-10um STP,"","",6,California,43,Mariposa,37.748707,-119.5871
2020-07-25,AQS,60431001,3,16,ug/m3 SC,15,Yosemite NP-Yosemite Village Vistor Center,1,100,81102,PM10 Total 0-10um STP,"","",6,California,43,Mariposa,37.748707,-119.5871
2020-07-26,AQS,60431001,3,13,ug/m3 SC,12,Yosemite NP-Yosemite Village Vistor Center,1,100,81102,PM10 Total 0-10um STP,"","",6,California,43,Mariposa,37.748707,-119.5871
2020-07-27,AQS,60431001,3,15,ug/m3 SC,14,Yosemite NP-Yosemite Village Vistor Center,1,100,81102,PM10 Total 0-10um STP,"","",6,California,43,Mariposa,37.748707,-119.5871
2020-07-28,AQS,60431001,3,18,ug/m3 SC,17,Yosemite NP-Yosemite Village Vistor Center,1,100,81102,PM10 Total 0-10um STP,"","",6,California,43,Mariposa,37.748707,-119.5871
2020-07-29,AQS,60431001,3,16,ug/m3 SC,15,Yosemite NP-Yosemite Village Vistor Center,1,100,81102,PM10 Total 0-10um STP,"","",6,California,43,Mariposa,37.748707,-119.5871
2020-07-30,AQS,60431001,3,18,ug/m3 SC,17,Yosemite NP-Yosemite Village Vistor Center,1,100,81102,PM10 Total 0-10um STP,"","",6,California,43,Mariposa,37.748707,-119.5871
2020-07-31,AQS,60431001,3,13,ug/m3 SC,12,Yosemite NP-Yosemite Village Vistor Center,1,100,81102,PM10 Total 0-10um STP,"","",6,California,43,Mariposa,37.748707,-119.5871
2020-01-01,AQS,60450010,1,17,ug/m3 SC,16,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-01-02,AQS,60450010,1,23,ug/m3 SC,21,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-01-03,AQS,60450010,1,23,ug/m3 SC,21,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-01-04,AQS,60450010,1,22,ug/m3 SC,20,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-01-05,AQS,60450010,1,13,ug/m3 SC,12,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-01-06,AQS,60450010,1,22,ug/m3 SC,20,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-01-08,AQS,60450010,1,7,ug/m3 SC,6,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-01-09,AQS,60450010,1,16,ug/m3 SC,15,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-01-10,AQS,60450010,1,5,ug/m3 SC,5,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-01-11,AQS,60450010,1,23,ug/m3 SC,21,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-01-12,AQS,60450010,1,10,ug/m3 SC,9,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-01-13,AQS,60450010,1,8,ug/m3 SC,7,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-01-14,AQS,60450010,1,12,ug/m3 SC,11,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-01-15,AQS,60450010,1,2,ug/m3 SC,2,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-01-16,AQS,60450010,1,5,ug/m3 SC,5,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-01-17,AQS,60450010,1,2,ug/m3 SC,2,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-01-18,AQS,60450010,1,6,ug/m3 SC,6,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-01-19,AQS,60450010,1,17,ug/m3 SC,16,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-01-20,AQS,60450010,1,8,ug/m3 SC,7,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-01-21,AQS,60450010,1,9,ug/m3 SC,8,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-01-22,AQS,60450010,1,12,ug/m3 SC,11,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-01-23,AQS,60450010,1,8,ug/m3 SC,7,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-01-24,AQS,60450010,1,8,ug/m3 SC,7,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-01-25,AQS,60450010,1,10,ug/m3 SC,9,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-01-26,AQS,60450010,1,17,ug/m3 SC,16,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-01-27,AQS,60450010,1,7,ug/m3 SC,6,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-01-28,AQS,60450010,1,22,ug/m3 SC,20,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-01-29,AQS,60450010,1,18,ug/m3 SC,17,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-01-30,AQS,60450010,1,6,ug/m3 SC,6,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-01-31,AQS,60450010,1,9,ug/m3 SC,8,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-02-01,AQS,60450010,1,7,ug/m3 SC,6,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-02-02,AQS,60450010,1,11,ug/m3 SC,10,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-02-03,AQS,60450010,1,15,ug/m3 SC,14,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-02-04,AQS,60450010,1,10,ug/m3 SC,9,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-02-05,AQS,60450010,1,11,ug/m3 SC,10,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-02-06,AQS,60450010,1,11,ug/m3 SC,10,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-02-07,AQS,60450010,1,10,ug/m3 SC,9,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-02-08,AQS,60450010,1,16,ug/m3 SC,15,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-02-09,AQS,60450010,1,21,ug/m3 SC,19,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-02-10,AQS,60450010,1,24,ug/m3 SC,22,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-02-11,AQS,60450010,1,23,ug/m3 SC,21,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-02-12,AQS,60450010,1,26,ug/m3 SC,24,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-02-13,AQS,60450010,1,10,ug/m3 SC,9,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-02-14,AQS,60450010,1,13,ug/m3 SC,12,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-02-15,AQS,60450010,1,15,ug/m3 SC,14,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-02-16,AQS,60450010,1,13,ug/m3 SC,12,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-02-17,AQS,60450010,1,16,ug/m3 SC,15,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-02-18,AQS,60450010,1,17,ug/m3 SC,16,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-02-19,AQS,60450010,1,12,ug/m3 SC,11,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-02-20,AQS,60450010,1,13,ug/m3 SC,12,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-02-21,AQS,60450010,1,20,ug/m3 SC,19,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-02-22,AQS,60450010,1,21,ug/m3 SC,19,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-02-23,AQS,60450010,1,11,ug/m3 SC,10,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-02-24,AQS,60450010,1,17,ug/m3 SC,16,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-02-25,AQS,60450010,1,19,ug/m3 SC,18,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-02-26,AQS,60450010,1,18,ug/m3 SC,17,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-02-27,AQS,60450010,1,10,ug/m3 SC,9,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-02-28,AQS,60450010,1,13,ug/m3 SC,12,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-02-29,AQS,60450010,1,18,ug/m3 SC,17,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-03-01,AQS,60450010,1,23,ug/m3 SC,21,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-03-02,AQS,60450010,1,31,ug/m3 SC,29,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-03-03,AQS,60450010,1,21,ug/m3 SC,19,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-03-04,AQS,60450010,1,25,ug/m3 SC,23,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-03-05,AQS,60450010,1,15,ug/m3 SC,14,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-03-06,AQS,60450010,1,6,ug/m3 SC,6,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-03-07,AQS,60450010,1,6,ug/m3 SC,6,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-03-08,AQS,60450010,1,4,ug/m3 SC,4,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-03-09,AQS,60450010,1,7,ug/m3 SC,6,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-03-10,AQS,60450010,1,13,ug/m3 SC,12,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-03-11,AQS,60450010,1,17,ug/m3 SC,16,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-03-12,AQS,60450010,1,24,ug/m3 SC,22,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-03-13,AQS,60450010,1,20,ug/m3 SC,19,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-03-14,AQS,60450010,1,10,ug/m3 SC,9,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-03-15,AQS,60450010,1,4,ug/m3 SC,4,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-03-16,AQS,60450010,1,3,ug/m3 SC,3,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-03-17,AQS,60450010,1,3,ug/m3 SC,3,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-03-18,AQS,60450010,1,4,ug/m3 SC,4,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-03-19,AQS,60450010,1,3,ug/m3 SC,3,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-03-20,AQS,60450010,1,5,ug/m3 SC,5,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-03-21,AQS,60450010,1,6,ug/m3 SC,6,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-03-22,AQS,60450010,1,13,ug/m3 SC,12,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-03-23,AQS,60450010,1,12,ug/m3 SC,11,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-03-24,AQS,60450010,1,5,ug/m3 SC,5,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-03-25,AQS,60450010,1,6,ug/m3 SC,6,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-03-26,AQS,60450010,1,6,ug/m3 SC,6,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-03-27,AQS,60450010,1,12,ug/m3 SC,11,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-03-28,AQS,60450010,1,9,ug/m3 SC,8,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-03-29,AQS,60450010,1,4,ug/m3 SC,4,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-03-30,AQS,60450010,1,5,ug/m3 SC,5,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-03-31,AQS,60450010,1,7,ug/m3 SC,6,Fort Bragg-300 Dana Street,1,100,81102,PM10 Total 0-10um STP,46380,"Ukiah, CA",6,California,45,Mendocino,39.43734,-123.78766
2020-01-04,AQS,60472510,1,23,ug/m3 SC,21,Merced-M Street,1,100,81102,PM10 Total 0-10um STP,32900,"Merced, CA",6,California,47,Merced,37.30832,-120.48045
